"2016-06-23" "2016-09-09" "2017-06-01" "2018-05-19" "2018-05-28" "2018-06-20" "2018-07-22" "2018-07-29" "2018-09-08" "2018-09-15"
"122" 454.569996143463 360.624758966448 0 426.918627072889 454.569996143463 0 360.624758966448 360.624758966448 399.730042421905 360.624758966448
"123" 454.90549760803 351.501842992706 0 414.202807622931 453.964394949416 0 351.501842992706 351.501842992706 396.910046270881 351.501842992706
"124" 426.918627072889 360.624758966448 0 426.918627072889 426.918627072889 0 360.624758966448 360.624758966448 426.918627072889 360.624758966448
"125" 409.835435250692 0 0 436.942479237157 436.942479237157 0 375 375 409.835435250692 347.892956013534
"126" 415.956622773044 0 0 419.674670797831 419.674670797831 0 354.492641363284 354.492641363284 415.956622773044 350.774593338497
"127" 466.70800713123 403.805906518874 0 466.70800713123 466.70800713123 0 379.27292457949 379.27292457949 466.70800713123 355.670103092783
"128" 472.889233152595 385.050348567002 0 472.889233152595 446.97908597986 0 381.797056545314 381.797056545314 446.97908597986 354.492641363284
"129" 457.58997231621 387.342356198093 0 457.58997231621 455.282989849277 0 360.696708705014 360.696708705014 455.282989849277 345.124577053214
"130" 456.78770292526 386.557917026115 0 456.78770292526 456.78770292526 0 385.146263038193 385.146263038193 456.78770292526 385.146263038193
"131" 475.930482928329 0 0 474.546293448169 475.930482928329 0 406.144263303599 406.144263303599 469.470932020916 379.49861581052
"132" 538.663634224766 0 389.38122500196 502.195906203435 529.840796800251 0 418.437769586699 418.437769586699 0 389.38122500196
"133" 522.732544653212 0 0 510.322430990489 521.340756205056 0 0 411.041521688703 459.058223150081 405.938297378798
"134" 540.36186499652 442.936673625609 431.918348411041 516.81744374855 521.920668058455 0 0 442.936673625609 511.714219438645 431.918348411041
"135" 548.712595685455 448.039897935514 442.936673625609 0 548.712595685455 0 0 448.039897935514 521.920668058455 437.833449315704
"136" 537.716499544211 446.558796718323 444.735642661805 0 560.391978122151 0 0 446.558796718323 513.217866909754 422.515952597994
"137" 581.061192873741 447.908597986057 424.786986831913 0 585.708752904725 0 0 447.908597986057 539.465530596437 424.786986831913
"138" 595.569473440037 468.800742287172 468.800742287172 0 595.569473440037 0 0 468.800742287172 543.95731848759 463.697517977267
"139" 622.361401067037 473.903966597077 0 0 622.361401067037 0 0 473.903966597077 0 442.008814660171
"140" 617.838088610531 0 0 0 598.00510322431 0 0 468.684759916492 0 439.22523776386
"141" 605.8186633432 449.602741860102 0 0 591.914628446798 0 0 432.894531858545 511.236173858856 423.196759619878
"142" 625.144977963349 0 0 0 549.060542797494 0 0 423.567617722106 0 420.784040825794
"143" 664.347019253073 468.684759916492 0 0 668.87033170958 0 0 468.684759916492 521.804685687775 428.206912549292
"144" 653.328694038506 438.297378798422 0 0 677.800974251913 0 0 473.787984226397 527.951751333797 413.825098585015
"145" 629.784272790536 463.697517977267 0 0 611.34307585247 0 0 442.008814660171 512.990025516121 425.887265135699
"146" 653.119963159106 463.043978816486 0 0 650.356896154732 0 0 461.662445314299 547.778033617315 393.39166474787
"147" 547.668754349339 501.971700301554 0 547.668754349339 549.060542797494 0 0 479.819067501739 523.196474135931 413.361169102296
"148" 547.668754349339 501.971700301554 0 547.668754349339 549.060542797494 0 0 479.819067501739 523.196474135931 413.361169102296
"149" 530.15541637671 0 0 511.714219438645 548.596613314776 0 0 515.425655300394 487.241939225237 418.464393412201
"150" 521.804685687775 0 424.495476687543 0 521.804685687775 0 0 530.15541637671 501.971700301554 423.103688239387
"151" 530.15541637671 487.241939225237 441.544885177453 0 530.15541637671 0 487.241939225237 487.241939225237 487.241939225237 441.544885177453
"152" 496.431038452682 482.730831222657 437.37048123417 0 496.431038452682 0 482.730831222657 489.638498733594 482.730831222657 437.37048123417
"153" 542.572882924571 475.358630263766 412.30911614993 0 527.302174919018 0 452.799629801017 479.523368810735 475.358630263766 412.30911614993
"154" 540.879244074311 505.925688661115 421.604740550929 0 520.339525944907 0 470.972133247918 498.718770019219 505.925688661115 428.811659192825
"155" 518.162887552058 493.290143452105 433.479870430356 0 518.162887552058 0 477.672373900971 491.901897269782 493.290143452105 433.479870430356
"156" 568.625880845612 505.925688661115 436.018577834721 0 568.625880845612 0 463.765214606022 443.225496476618 505.925688661115 428.811659192825
"157" 601.312456827078 453.83375546857 437.37048123417 0 601.312456827078 0 451.070688464195 437.37048123417 544.093944278149 437.37048123417
"158" 640.230884794813 490.669724045228 449.157903060014 0 635.486676682217 0 465.169605440025 465.169605440025 548.667668221712 449.157903060014
"159" 609.124680752264 489.5518922684 465.985604829347 609.124680752264 607.731599721384 0 465.985604829347 471.093568609241 527.861620617599 465.985604829347
"160" 608.089527156061 478.61125964403 451.684363303032 608.089527156061 583.912611717974 0 451.684363303032 478.61125964403 521.637002520815 451.684363303032
"161" 611.211644374508 492.014162077104 486.349331235248 611.211644374508 597.639653815893 0 486.349331235248 492.014162077104 543.410700236034 476.081825334382
"162" 569.421871372184 482.122126770374 482.122126770374 569.421871372184 569.421871372184 0 482.122126770374 482.122126770374 538.541908521012 465.985604829347
"163" 549.570466682145 508.938936614813 482.122126770374 550.963547713025 549.570466682145 0 482.122126770374 482.122126770374 508.938936614813 465.985604829347
"164" 538.330361987443 500.89140376715 482.404464770173 564.723664832183 538.330361987443 0 482.404464770173 482.404464770173 501.589024106658 461.592124641501
"165" 525.075458555839 482.122126770374 477.01416299048 543.533782214999 514.046900394706 0 477.01416299048 477.01416299048 495.530531692594 465.985604829347
"166" 503.037526914795 495.655183020609 469.932328514303 509.035681328822 503.037526914795 503.037526914795 469.932328514303 495.655183020609 495.655183020609 469.932328514303
"167" 495.655183020609 469.932328514303 469.00953552753 507.074746231928 469.932328514303 469.932328514303 469.932328514303 469.932328514303 469.932328514303 469.932328514303
"168" 486.785350168614 483.491490863461 455.846600266646 503.607560191357 483.491490863461 483.491490863461 483.491490863461 483.491490863461 483.491490863461 483.491490863461
"169" 458.295350957156 458.295350957156 442.000911577028 485.072926162261 458.295350957156 451.458523245214 451.458523245214 458.295350957156 451.458523245214 451.458523245214
"170" 488.667555485844 483.491490863461 455.846600266646 500.313700886205 488.667555485844 455.846600266646 455.846600266646 483.491490863461 455.846600266646 455.846600266646
"171" 483.956806787505 463.709988430389 463.709988430389 484.882375626687 483.956806787505 463.709988430389 463.709988430389 463.709988430389 463.709988430389 463.709988430389
"172" 484.882375626687 483.956806787505 463.709988430389 484.882375626687 484.882375626687 483.956806787505 473.833397608947 483.956806787505 483.956806787505 483.956806787505
"173" 472.700707474623 472.700707474623 472.700707474623 472.700707474623 472.700707474623 472.700707474623 472.700707474623 472.700707474623 472.700707474623 472.700707474623
"174" 472.700707474623 0 446.977852968317 446.977852968317 446.977852968317 446.977852968317 446.977852968317 446.977852968317 446.977852968317 446.977852968317
"175" 469.09475001956 0 445.739769971051 445.739769971051 445.739769971051 445.739769971051 445.739769971051 445.739769971051 445.739769971051 445.739769971051
"176" 456.506875332371 0 438.387905492669 438.387905492669 438.387905492669 438.387905492669 438.387905492669 438.387905492669 438.387905492669 438.387905492669
"177" 440.645956987589 440.183457951129 440.183457951129 440.183457951129 440.645956987589 440.183457951129 440.183457951129 440.183457951129 440.183457951129 440.183457951129
"178" 453.373244301174 443.817637577711 438.752014736357 443.817637577711 453.373244301174 443.817637577711 443.817637577711 438.752014736357 443.817637577711 443.817637577711
"179" 463.672391017173 463.672391017173 437.679695392027 463.672391017173 463.672391017173 463.672391017173 463.672391017173 437.679695392027 463.672391017173 463.672391017173
"180" 461.662445314299 461.662445314299 461.662445314299 461.662445314299 461.662445314299 461.662445314299 461.662445314299 461.662445314299 461.662445314299 461.662445314299
"181" 465.376226826608 465.376226826608 465.376226826608 465.376226826608 465.376226826608 465.376226826608 465.376226826608 465.376226826608 465.376226826608 465.376226826608
"182" 463.672391017173 463.672391017173 455.862926412308 463.672391017173 455.862926412308 455.862926412308 463.672391017173 463.672391017173 463.672391017173 463.672391017173
"183" 464.425512318674 461.662445314299 437.37048123417 461.662445314299 437.37048123417 437.37048123417 461.662445314299 461.662445314299 461.662445314299 461.662445314299
"184" 488.627512073531 465.843589344134 441.190216544633 465.843589344134 441.657579062159 441.190216544633 441.190216544633 465.376226826608 465.609908085371 465.843589344134
"185" 479.967764218282 479.967764218282 435.067925397191 479.967764218282 478.586230716095 0 451.991710798987 453.373244301174 466.670504259728 479.967764218282
"186" 478.125719548699 478.125719548699 440.133548238545 478.125719548699 478.125719548699 0 464.425512318674 464.425512318674 471.275615933686 478.125719548699
"187" 478.125719548699 478.125719548699 453.83375546857 478.125719548699 478.125719548699 0 453.83375546857 478.125719548699 478.125719548699 453.83375546857
"188" 485.837009519387 485.837009519387 485.837009519387 485.837009519387 485.837009519387 0 485.837009519387 485.837009519387 485.837009519387 485.837009519387
"189" 485.837009519387 485.837009519387 485.837009519387 485.837009519387 485.837009519387 0 485.837009519387 485.837009519387 485.837009519387 485.837009519387
"190" 485.837009519387 485.837009519387 485.837009519387 490.94497329928 485.837009519387 0 485.837009519387 485.837009519387 485.837009519387 485.837009519387
"191" 488.627512073531 488.627512073531 488.627512073531 491.431687178688 488.627512073531 0 488.627512073531 488.627512073531 488.627512073531 488.627512073531
"192" 482.730831222657 480.428275385678 479.967764218282 504.720239465807 479.967764218282 0 480.428275385678 480.428275385678 482.730831222657 479.967764218282
"193" 501.957172461432 495.049504950495 478.125719548699 520.262491365416 478.125719548699 0 495.049504950495 495.049504950495 501.957172461432 478.125719548699
"194" 519.631808112443 512.756855855167 477.69459934306 519.631808112443 485.82995951417 0 0 512.756855855167 519.631808112443 512.756855855167
"195" 521.824936150452 520.431855119572 490.94497329928 521.824936150452 509.40329695844 509.40329695844 0 520.431855119572 521.824936150452 520.431855119572
"196" 521.824936150452 521.824936150452 520.431855119572 521.824936150452 521.824936150452 0 0 503.366612491293 521.824936150452 521.824936150452
"197" 521.824936150452 521.824936150452 521.824936150452 521.824936150452 521.824936150452 0 0 520.431855119572 521.824936150452 521.824936150452
"198" 522.67547857794 522.67547857794 522.67547857794 548.541476754786 522.67547857794 0 0 521.763901549681 522.67547857794 522.67547857794
"199" 521.824936150452 521.824936150452 521.824936150452 548.641745994892 521.824936150452 0 0 521.824936150452 521.824936150452 521.824936150452
"200" 521.824936150452 521.824936150452 521.824936150452 548.641745994892 521.824936150452 0 0 521.824936150452 521.824936150452 521.824936150452
"201" 556.213472777606 556.213472777606 548.83112888342 556.213472777606 556.213472777606 0 0 556.213472777606 556.213472777606 556.213472777606
"202" 563.01466551643 563.01466551643 563.01466551643 0 563.01466551643 0 0 563.01466551643 563.01466551643 563.01466551643
"203" 548.085688240656 548.085688240656 548.085688240656 0 567.11485870556 0 0 549.908842297174 567.11485870556 548.085688240656
"204" 563.01466551643 545.251352835071 543.369147517841 0 586.424594149478 0 0 570.54348678535 568.66128146812 543.369147517841
"205" 601.851137678365 568.762051677594 554.068646355573 0 614.693405322021 0 0 568.762051677594 581.60431932125 559.622059390667
