"2016-06-17" "2016-06-24" "2016-07-12" "2016-08-29" "2017-06-04" "2017-06-13" "2017-07-06" "2017-09-08" "2017-09-15"
"61" 0 0 598.276999495517 0 0 0 0 0 0
"62" 479.901750555577 0 614.994736636905 586.572575928886 0 0 0 0 0
"63" 586.455612304573 0 620.024172482358 635.814261764591 0 0 0 0 0
"64" 0 0 940.388007054673 897.354497354497 0 0 0 0 0
"65" 835.725119589312 0 897.444872243612 942.363784855909 0 891.727919729319 0 0 0
"66" 0 0 642.749039543637 734.952850324032 0 0 0 0 0
"67" 574.178276223369 0 587.100780006985 608.871124219022 0 0 0 0 0
"68" 542.395902052854 0 575.226046800419 595.482944623384 0 550.195971904226 0 0 0
"69" 487.678994140246 0 538.204819744654 559.975163956692 0 537.27346812061 0 0 0
"70" 510.993533215755 0 541.446208112874 547.560258671369 0 511.934156378601 541.446208112874 497.00176366843 0
"71" 522.022585276883 0 522.022585276883 543.79292948892 0 490.123792153362 512.359812177422 490.123792153362 0
"72" 506.771702433156 0 506.771702433156 506.771702433156 0 484.535682409096 484.535682409096 484.535682409096 0
"73" 0 0 367.96756208819 402.354867636165 0 367.96756208819 0 367.96756208819 0
"74" 0 0 354.934531952316 385.655657611882 0 369.826069962869 0 339.104944303302 0
"75" 0 0 337.5 402.860501567398 0 300 0 300 0
"76" 0 0 350.306054816952 367.96756208819 0 324.340130219502 0 306.678622948263 0
"77" 0 0 367.96756208819 367.96756208819 0 306.56165932395 0 306.56165932395 0
"78" 0 0 279.898119122257 286.951410658307 0 226.528213166144 0 196.551724137931 0
"79" 0 0 100.862068965517 100.862068965517 0 90.0470219435736 0 90.0470219435736 0
"80" 0 0 90.0470219435736 90.0470219435736 0 90.0470219435736 90.0470219435736 48.5501567398119 0
"81" 0 0 89.0456077808346 89.0456077808346 0 89.0456077808346 89.0456077808346 NA 0
"82" 0 0 173.106163983001 183.281999298218 0 58.1309212834808 0 32.5158875589691 0
"83" 0 0 13.4508167959764 13.4508167959764 0 NA 0 NA 0
"84" 0 0 37.7351097178683 37.7351097178683 0 NA NA NA 0
"85" 0 0 NA NA 0 NA NA NA 0
"86" 0 0 NA NA 0 NA NA NA 0
"87" 0 0 NA NA 0 NA NA NA 0
"88" 0 0 NA NA 0 NA NA NA 0
"89" 0 0 NA NA 0 NA NA NA 0
"90" NA 0 NA NA 0 NA NA NA 0
"91" NA 0 NA NA 0 NA NA NA 0
"92" NA 0 NA NA 0 NA NA NA NA
"93" NA 0 NA NA 0 NA NA NA NA
"94" NA 0 NA NA 0 NA NA NA NA
"95" NA 0 27.5963359486723 27.5963359486723 0 11.0153441811927 NA 27.5963359486723 NA
"96" 45.6158134820071 0 143.748294280479 158.602674568209 0 135.443876954267 45.6158134820071 158.602674568209 NA
"97" NA 0 NA NA 0 NA NA NA NA
"98" NA 0 12.5763986835919 12.5763986835919 0 4.70145745181006 NA 12.5763986835919 NA
"99" 12.5763986835919 0 140.33850493653 159.967089797837 0 118.359191349318 12.5763986835919 159.967089797837 NA
"100" 140.33850493653 0 142.33662435355 172.190879172543 0 142.33662435355 132.463563704748 172.190879172543 NA
"101" 184.217708292721 0 184.217708292721 184.217708292721 0 160.941947054466 160.941947054466 184.217708292721 0
"102" 185.153417287224 0 185.153417287224 185.153417287224 0 185.153417287224 185.153417287224 185.153417287224 0
"103" 213.575577995243 0 213.575577995243 213.575577995243 0 213.575577995243 213.575577995243 213.575577995243 0
"104" 215.604319052595 0 211.889004992453 215.604319052595 0 211.889004992453 211.889004992453 215.604319052595 0
"105" 0 0 266.560099808959 267.963663300713 0 266.560099808959 0 222.464813443019 0
"106" 0 0 291.604609234146 301.951869561809 0 258.916673199028 0 226.22873716391 0
"107" 0 0 323.179013543405 323.29543249641 0 275.097985952113 0 256.470953471225 0
"108" 0 0 366.504664105981 411.891510543231 0 355.804656267147 0 309.124402288939 0
"109" 0 0 378.361597268035 423.299313128177 0 355.659901431953 0 281.501028367418 0
"110" 0 0 396.830944891063 389.257835255738 0 338.343236630549 0 269.253174880578 0
"111" 0 0 368.698824168575 388.140789320501 0 297.799681788195 0 258.450075672319 0
"112" 0 0 348.67476425162 364.856998719391 0 299.080290271256 0 253.327641740075 0
"113" 0 0 370.737634240025 386.140942227796 0 294.426589323509 0 245.865015285725 0
"114" 0 0 329.77028025032 0 0 247.211101177751 0 240.680996618339 0
"115" 0 0 363.682684016618 383.789292153327 0 248.216665360194 0 231.402367327742 0
"116" 0 0 343.164412579436 0 0 263.483786866547 0 244.052468632883 0
"117" 0 0 322.266579762099 0 0 236.719895714519 0 223.154635815545 0
"118" 0 0 346.985968487889 0 0 289.840871678294 0 251.038645449557 0
"119" 0 0 341.209059801206 0 0 246.496659605671 0 260.061919504644 0
"120" 0 0 344.142088968551 0 0 245.030145021998 0 251.873879745804 0
"121" 0 0 338.637610723524 0 0 259.974915732539 0 269.851846045308 0
"122" 0 0 348.092669486592 0 0 247.97236990182 0 274.981566999107 0
"123" 0 0 368.931662074586 0 0 279.987581978346 0 284.295083239551 0
"124" 0 0 0 0 0 320.294740142667 0 278.670533824567 0
"125" 0 0 397.442395415026 0 0 268.197590549339 0 274.747553510858 0
"126" 0 0 386.330851105306 0 0 299.075987367928 0 285.040352450388 0
"127" 0 0 0 0 0 343.44342388118 0 309.673636896619 0
"128" 0 0 390.282131661442 0 0 302.938871473354 0 309.757053291536 0
"129" 0 0 411.324451410658 0 0 329.976489028213 0 312.108150470219 0
"130" 0 0 459.875227651412 0 0 317.123261130701 0 294.919982950362 0
"131" 0 0 0 0 0 336.18785600806 0 250.513426589685 0
"132" 0 0 0 0 0 366.295966210718 0 243.189832216065 0
"133" 276.253918495298 0 0 0 0 330.564263322884 0 213.126959247649 0
"134" 300.117554858934 0 0 0 0 315.987460815047 0 181.387147335423 0
"135" 300.117554858934 0 0 0 0 332.797805642633 0 179.976489028213 0
"136" 0 0 0 0 0 360.423197492163 0 179.976489028213 0
"137" 297.029702970297 0 0 0 0 356.435643564356 0 178.217821782178 0
"138" 297.029702970297 0 0 0 0 356.435643564356 0 207.920792079208 0
"139" 0 0 0 0 0 409.957503216499 0 239.073648095442 0
"140" 0 0 0 0 0 469.842878864673 0 227.962103785722 0
"141" 405.161994619673 0 0 0 0 522.359546181137 0 184.217708292721 0
"142" 0 0 0 0 0 547.98401179712 0 355.310644572936 0
"143" 0 0 0 0 0 541.798941798942 0 313.58024691358 0
"144" 0 0 0 0 0 625.548933500627 0 386.057089084065 0
"145" 392.448290581706 0 0 0 0 533.198804765416 0 306.763941169622 0
"146" 416.225749559083 0 0 0 0 493.827160493827 0 334.273956496179 0
"147" 405.603632271334 0 0 0 0 441.693507703054 0 371.143622181691 0
"148" 364.740579766386 0 0 0 0 423.532151034188 0 369.746594745624 0
"149" 411.052322163433 0 0 0 0 432.098765432099 0 375.073486184597 0
"150" 403.245309513593 0 0 0 0 494.870694699067 0 343.565939852557 0
"151" 414.36205484261 0 0 0 0 497.211062136755 0 371.533330732925 0
"152" 0 0 0 0 0 572.312361386716 0 415.081125248045 0
"153" 432.629618131015 0 0 0 0 471.049363551692 0 407.132877988202 0
"154" 0 0 0 0 0 601.517805020432 0 417.162872154116 0
"155" 0 0 0 0 0 698.177041872314 0 411.956694793823 0
"156" 0 0 0 0 0 763.816942551119 0 458.383641674781 0
"157" 0 0 0 0 0 761.061602521695 0 441.179904268981 0
"158" 0 0 0 0 0 1088.03349226654 0 586.463542272357 0
"159" 0 0 0 0 0 933.760850864158 0 504.066630171267 0
"160" 0 0 0 0 0 638.238160202689 0 446.111869031378 0
"161" 0 0 0 0 0 752.170172831782 0 505.474309845937 0
"162" 0 0 0 0 0 690.88008715275 0 448.447591627111 0
"163" 0 0 0 0 0 786.758383490971 0 579.340264206988 0
"164" 0 0 0 0 0 741.060225846926 0 451.340966122961 0
"165" 0 0 0 0 0 689.449003516998 0 440.093786635404 0
"166" 0 0 0 0 0 838.330393885949 0 560.846560846561 0
"167" 0 0 0 0 0 729.364740579766 0 527.377857115138 0
"168" 0 0 0 0 0 679.770266599402 0 580.69773759168 0
"169" 0 0 0 0 0 976.52929938789 0 717.922726032204 0
"170" 0 0 0 953.086419753086 0 656.554967666078 0 538.271604938271 0
"171" 0 0 847.297139974387 908.533509255306 0 721.913927587411 0 584.306725134851 0
"172" 0 0 0 953.097654882743 0 682.067436705168 0 742.503791856259 0
"173" 0 0 892.777972231944 915.062419787655 0 699.218294248045 0 707.735386769338 0
"174" 0 0 889.440800962396 886.763165043269 0 763.00981799837 700.958516046412 719.352710621289 0
"175" 0 0 805.153478986379 788.505568706585 0 620.745857425588 613.411463386239 648.68640614692 0
"176" 0 0 950.797302039065 984.833716714101 0 799.095481305313 0 609.731373542828 0
"177" 0 0 854.536239229599 846.114858279074 0 727.045888728605 0 559.55397871262 0
"178" 0 0 733.478888065811 742.835978010838 0 641.779406604545 0 514.873874225115 0
"179" 0 0 676.868493898397 698.272837147646 0 574.40835900035 492.650785605676 484.112441030839 0
"180" 0 0 510.05291005291 602.233980011757 0 397.883597883598 397.883597883598 474.074074074074 0
"181" 0 0 446.583103729287 554.154216306414 0 379.991462610113 0 425.278435329271 0
"182" 0 0 462.004897578419 494.88863839546 0 397.170288024254 0 450.927041629416 0
"183" 0 0 379.991462610113 399.433427762039 0 348.441926345609 0 401.76180682215 0
"184" 0 0 509.582598471487 536.743092298647 0 364.609053497942 0 415.990593768371 0
"185" 0 0 491.040541065806 516.577914253508 0 406.149181793446 0 496.171337505344 0
"186" 0 0 607.474096782956 625.053358686794 0 357.406185727036 0 454.61601148667 0
"187" 0 0 516.754850088183 525.102880658436 0 356.848912404468 0 443.73897707231 0
