"2016-05-30" "2016-06-15" "2016-06-17" "2016-06-24" "2016-08-18" "2016-09-03" "2017-05-17" "2017-06-02" "2017-06-04" "2017-07-04" "2017-07-06" "2017-07-13" "2017-07-29" "2017-09-08" "2017-09-15" "2018-05-29" "2018-06-07" "2018-07-07" "2018-07-23"
"1092" 632.746807848022 632.746807848022 644.19591207096 644.19591207096 0 647.111491747119 636.951105574587 632.746807848022 617.470111839568 0 618.858465098342 592.13266486695 644.19591207096 644.19591207096 644.19591207096 644.19591207096 592.13266486695 0 0
"1093" 622.641509433962 622.641509433962 644.801599507844 644.801599507844 0 645.901764571079 622.641509433962 622.641509433962 618.617348508151 0 0 593.817286988619 644.801599507844 620.001537988311 620.001537988311 644.801599507844 593.817286988619 0 0
"1094" 631.176061238692 631.176061238692 633.244451415575 633.244451415575 0 631.176061238692 632.567849686847 631.176061238692 630.891694769037 0 0 629.950592110422 633.244451415575 632.30334875696 632.30334875696 633.244451415575 629.950592110422 0 0
"1095" 644.801599507844 618.617348508151 624.411878133436 624.411878133436 0 644.801599507844 645.26299600123 618.617348508151 624.411878133436 0 0 623.949093713845 624.411878133436 636.791361357501 636.791361357501 624.411878133436 623.949093713845 0 0
"1096" 633.244451415575 630.891694769038 623.048327137546 651.672862453531 0 649.125558779704 658.536585365854 630.891694769038 623.048327137546 0 0 623.048327137546 651.672862453531 638.785625774473 638.785625774473 651.672862453531 623.048327137546 0 0
"1097" 647.973025346872 630.416246802573 626.367365542388 626.367365542388 0 649.368266025889 647.973025346872 630.416246802573 626.367365542388 0 0 609.617137648131 626.367365542388 635.027347310848 635.027347310848 626.367365542388 609.617137648131 0 0
"1098" 640.860132915744 640.860132915744 637.412858249419 637.412858249419 0 664.120388052861 640.860132915744 640.860132915744 637.412858249419 0 0 632.300542215337 637.412858249419 632.765298218435 632.765298218435 637.412858249419 632.765298218435 0 0
"1099" 674.520953419536 667.510515656644 665.998612502891 665.998612502891 0 677.675650412837 674.520953419536 667.510515656644 665.998612502891 0 0 638.01742079704 665.998612502891 665.998612502891 655.939258459878 665.998612502891 665.998612502891 0 0
"1100" 685.60547776581 685.60547776581 677.800974251914 696.242171189979 0 685.60547776581 685.60547776581 660.793968302816 677.800974251914 0 0 632.567849686848 696.242171189979 696.242171189979 659.359777313848 696.242171189979 677.800974251914 0 0
"1101" 688.809578632282 688.809578632282 696.242171189979 697.633959638135 0 688.809578632282 688.809578632282 663.136081049965 696.242171189979 688.809578632282 0 668.058455114822 697.633959638135 697.633959638135 651.93690559035 697.633959638135 669.450243562978 0 0
"1102" 707.586851534507 707.586851534507 684.498573961304 684.498573961304 0 707.586851534507 707.586851534507 707.586851534507 684.498573961304 666.225268733447 0 669.351730517228 684.498573961304 702.420411624143 618.708086024821 684.498573961304 683.111076851923 0 0
"1103" 752.892179546506 752.892179546506 731.86737278379 731.86737278379 0 752.892179546506 752.892179546506 752.892179546506 731.86737278379 642.410920869968 0 622.841353902832 693.875201473636 670.043748560903 583.46764909049 731.86737278379 731.406861616394 0 0
"1104" 740.652074783402 740.652074783402 738.169243919496 738.169243919496 0 740.652074783402 740.652074783402 740.652074783402 738.169243919496 616.849065207479 0 632.916310513637 679.306861449996 638.51115082757 616.248348745046 738.169243919496 738.169243919496 0 0
"1105" 756.234946779582 756.234946779582 758.646206574233 758.646206574233 0 756.234946779582 756.234946779582 756.234946779582 733.525471257205 631.536011187942 0 602.897647608662 639.702445863842 632.69200810095 605.701822713818 758.646206574233 733.525471257205 0 0
"1106" 752.475247524752 764.333410085194 793.842088404869 793.842088404869 0 764.333410085194 0 752.475247524752 786.635169762972 603.615012664057 0 590.246636771301 660.153747597694 667.36066623959 681.774503523382 793.842088404869 786.635169762972 0 0
"1107" 798.296108680635 798.296108680635 812.702452568255 786.441462285979 0 790.927930002302 0 798.296108680635 803.100416473855 603.615012664057 0 588.153632577511 645.187413234614 670.869967607589 683.711244794077 843.590930124942 803.100416473855 0 0
"1108" 776.839426191578 776.839426191578 794.727147133318 791.964080128943 0 776.839426191578 0 776.839426191578 751.66935298181 604.696899583526 0 582.546626755699 641.607183974211 694.796223808427 721.851254892931 796.108680635505 751.66935298181 0 0
"1109" 801.86958504332 801.86958504332 791.964080128943 769.974671885793 0 774.623803009576 0 801.86958504332 783.214367948423 575.125398996808 0 587.151738429657 624.22288740502 627.44646557679 627.44646557679 833.179829610868 787.819479622381 0 0
"1110" 818.817496698004 818.817496698004 796.099153003341 772.554200015541 0 778.028125242794 0 818.817496698004 783.161084777372 572.68277523114 0 577.201025720724 630.118890356671 633.382547206465 633.382547206465 837.361100318595 791.436786075064 0 0
"1111" 786.441462285978 781.813975011568 787.819479622381 737.048123416993 0 745.48819990745 0 781.813975011568 705.387980658531 537.019898195279 0 542.251899608565 608.680635505411 583.928160257886 563.78079668432 790.582546626756 773.198250057564 0 0
"1112" 781.813975011568 772.211938917167 760.515656644337 760.515656644337 0 772.211938917167 0 772.211938917167 742.405359090201 534.243405830634 0 534.195357532326 589.460975229786 578.828477956068 492.833774731266 801.877239445396 760.515656644337 0 0
"1113" 799.540426857766 776.756504128369 751.203116645023 750.744786494538 0 761.450381679389 0 776.756504128369 732.526163012757 547.632029911201 0 510.579787640364 586.2042624704 558.360705828432 478.61125964403 794.056985715377 751.203116645023 0 0
"1114" 772.63976590174 771.715693824118 768.056648308419 768.056648308419 0 781.302941629447 0 771.715693824118 745.515342250197 512.513476051132 0 508.418568056648 594.807238394965 545.94807238395 492.014162077105 792.486231313926 768.056648308419 0 0
"1115" 781.302941629447 739.95071615586 746.418225945353 746.418225945353 0 744.57107654397 0 738.564608039427 734.792139669616 0 0 502.622719799577 552.180380490096 504.971424097706 460.111172003445 776.364205746496 746.418225945353 0 0
"1116" 806.964243982239 777.167562514606 774.461538461539 780.923076923077 0 788.26828698294 0 777.167562514606 748.730769230769 0 0 499.961538461538 575.653846153846 529.730769230769 490.269230769231 790.384615384616 774.461538461539 0 0
"1117" 787.765538945712 772.305271439811 755.82307270018 738.53031134813 0 759.087332808812 0 745.515342250197 678.182103364442 0 0 507.842522155125 585.012940161556 563.01466551643 477.374323582464 795.114108697357 755.82307270018 0 0
"1118" 747.078145290658 741.119853334352 742.730769230769 700.961538461538 0 725.192880604996 0 732.067832862272 661.961538461538 0 0 511.846153846154 553.153846153846 540.346153846154 472.846153846154 746.884615384615 742.730769230769 0 0
"1119" 772.305271439811 745.515342250197 727.575522850503 706.777691711851 0 750.708103855232 0 738.434303697876 688.768396591789 0 0 485.786212238575 547.714949651433 532.494190549961 464.988381099923 762.199845081332 727.575522850503 0 0
"1120" 757.177312689644 741.889053139345 715.701914311759 699.407474931632 0 742.35587022485 0 717.731268964444 656.791248860529 0 0 465.018231540565 533.956244302644 506.722880583409 480.401093892434 760.14129443938 715.701914311759 0 0
"1121" 757.63937485421 742.360625145789 739.000862677437 711.355972080621 0 723.81618847679 0 717.751341264287 669.712179436907 0 0 475.492118265234 563.485216845738 495.137636263822 475.492118265234 760.528585993256 737.589208689515 0 0
"1122" 759.941089837997 742.849391520037 751.5 706.038461538461 0 717.386249127974 0 716.456088675296 653.192307692308 0 0 479.769230769231 580.730769230769 489.807692307692 473.307692307692 754.730769230769 724.384615384615 0 0
"1123" 752.119776945993 725.192880604996 751.5 684.923076923077 0 684.630662287067 0 721.06790925063 651 0 0 489.807692307692 583.5 514.153846153846 473.307692307692 769.384615384615 751.5 0 0
"1124" 746.563640599518 741.438223188631 763.822445298408 704.768253470316 0 677.02104527452 0 741.438223188631 644.890596815936 0 0 493.255430946592 611.716728099757 521.370872872716 482.079836875539 758.175829346718 737.589208689515 0 0
"1125" 750.708103855232 750.708103855232 724.703737465816 712.967183226983 0 720.613690007867 0 750.708103855232 609.617137648131 0 0 487.237921604376 584.206927985415 504.899726526892 459.548769371012 739.288969917958 709.320875113947 0 0
"1126" 740.977881257276 722.467986030268 705.383423702556 705.383423702556 0 722.467986030268 0 722.467986030268 627.652982184353 485.331781140861 0 497.869868319132 557.474825716499 0 489.504260263362 723.857474825716 705.383423702556 0 0
"1127" 698.472412220702 678.066575467396 709.33946097523 709.33946097523 0 697.560419516644 0 698.016415868673 698.706963701511 0 0 510.944072285403 581.048449914317 0 0 708.521576569559 701.511138806668 0 0
"1128" 717.776396550385 697.38171082278 668.662215058715 668.662215058715 0 716.84406805998 0 697.847875067982 668.662215058715 0 0 524.407091871978 566.083352521299 0 0 686.967533962699 668.662215058715 0 0
"1129" 700.370198981952 687.528921795465 660.37301404559 660.37301404559 0 662.656177695511 0 687.528921795465 660.37301404559 0 0 505.180750633203 609.947041215749 0 0 686.967533962698 660.37301404559 0 0
"1130" 687.528921795465 662.656177695511 672.779547750408 672.779547750408 0 659.879685330865 0 662.656177695511 672.31331105758 572.535863026376 0 551.791125961613 668.583417514958 0 0 697.37353329707 672.31331105758 0 0
"1131" 674.786094195637 655.939258459878 645.291273313378 645.291273313378 0 655.939258459878 0 655.939258459878 645.291273313378 0 0 614.552152889708 645.291273313378 0 0 660.373014045591 645.291273313378 0 0
"1132" 666.627744044839 665.226529659038 650.982982360712 650.982982360712 0 665.226529659038 0 665.226529659038 649.584272282228 0 0 615.782112052218 650.982982360712 0 0 674.644494521719 649.584272282228 0 0
"1133" 649.001772912973 630.154937177214 659.214830970556 659.214830970556 0 630.154937177214 649.001772912973 630.154937177214 631.757283065898 0 0 605.701822713818 659.214830970556 0 0 642.389780339617 631.757283065898 0 0
"1134" 637.334571627583 632.226607847689 605.45705733364 625.604420907207 0 632.226607847689 637.334571627583 632.226607847689 604.075523831453 632.226607847689 0 603.615012664057 605.45705733364 0 0 624.222887405019 604.075523831453 0 0
"1135" 635.865792518318 635.865792518318 643.87880652107 651.261150415256 0 635.865792518318 657.963748553799 635.865792518318 620.462934481698 0 0 620.462934481698 643.87880652107 618.155952014764 0 627.845278375884 620.462934481698 0 0
"1136" 636.791361357501 636.791361357501 594.740079975392 620.462934481698 0 636.791361357501 637.254145777092 636.791361357501 594.740079975392 0 0 594.740079975392 620.462934481698 618.155952014764 618.155952014764 620.462934481698 594.740079975392 614.693405322021 0
"1137" 611.350353737311 611.350353737311 589.273276062224 616.090085906663 0 611.350353737311 620.462934481697 611.350353737311 589.273276062224 577.783758843432 0 562.456466217785 616.090085906663 589.273276062224 589.273276062224 616.090085906663 589.273276062224 603.968009843125 0
"1138" 597.676219984508 597.211463981409 602.360346184107 603.776553894571 0 597.676219984508 620.797831138652 597.676219984508 577.458693941778 576.413632842757 0 577.458693941778 603.776553894571 602.360346184107 602.360346184107 603.776553894571 577.458693941778 597.211463981409 0
"1139" 603.968009843125 578.245155336819 575.662669009242 575.662669009242 0 603.968009843125 611.350353737311 603.968009843125 562.485677182797 577.783758843432 0 550.225345657322 575.662669009242 567.068978687647 567.068978687647 575.662669009242 562.485677182797 578.245155336819 0
"1140" 594.894518077013 591.600658771861 557.348502437892 562.456466217785 0 594.894518077013 594.894518077013 594.894518077013 557.348502437892 567.249627480197 0 546.319944276759 562.456466217785 573.136754121198 573.136754121198 562.456466217785 557.348502437892 0 0
"1141" 575.001927079318 573.151930933477 552.723599347268 564.729194187582 0 575.001927079318 575.001927079318 575.001927079318 552.723599347268 549.680104833115 0 548.527469111819 564.729194187582 574.986401429792 548.527469111819 564.729194187582 552.723599347268 0 0
"1142" 573.151930933477 573.151930933477 539.028321436795 560.557218512549 0 573.151930933477 573.151930933477 547.367609650813 539.028321436795 547.830108687273 0 539.028321436795 560.557218512549 539.488832604191 539.028321436795 561.017729679945 539.028321436795 0 0
"1143" 549.680104833115 549.680104833115 539.028321436795 539.028321436795 0 549.680104833115 566.676944423032 547.830108687273 539.028321436795 540.083249826563 0 539.028321436795 539.028321436795 522.104536034999 522.104536034999 560.557218512549 539.028321436795 0 0
"1144" 535.804743265024 535.804743265024 537.019898195279 537.019898195279 0 535.804743265024 561.938752014736 535.804743265024 537.019898195279 535.804743265024 0 537.019898195279 537.019898195279 520.476631189263 520.476631189263 561.892642295233 537.019898195279 0 0
"1145" 535.804743265024 535.804743265024 548.086162716208 548.086162716208 0 535.804743265024 535.804743265024 535.804743265024 548.086162716208 533.041676260649 0 540.879244074311 548.086162716208 533.672325432415 533.672325432415 548.086162716208 540.879244074311 0 0
"1146" 537.019898195279 537.019898195279 548.061232418991 548.061232418991 0 561.892642295233 537.019898195279 537.019898195279 548.061232418991 534.243405830633 0 514.608749708602 548.061232418991 533.258217421711 533.258217421711 548.061232418991 541.067682026575 0 0
"1147" 571.284282495533 571.284282495533 537.646787934607 539.028321436795 0 571.284282495533 571.284282495533 548.558775541916 537.646787934607 524.900940097895 0 519.341469030624 539.028321436795 520.723002532811 520.723002532811 539.028321436795 520.723002532811 0 0
"1148" 549.957268277523 549.957268277523 523.446019629225 547.632029911201 0 566.622640043509 566.622640043509 533.291896511538 523.446019629225 531.89340377593 0 523.446019629225 547.632029911201 523.446019629225 523.446019629225 547.632029911201 523.446019629225 0 0
"1149" 542.572882924571 542.572882924571 542.251899608565 542.251899608565 0 559.116149930587 561.892642295233 542.572882924571 517.959935528436 542.572882924571 0 517.959935528436 542.251899608565 538.567810269399 538.567810269399 542.251899608565 517.959935528436 0 0
"1150" 557.265155020823 542.572882924571 538.567810269399 562.859774349528 0 557.265155020823 573.808422026839 542.572882924571 517.959935528436 542.572882924571 0 517.959935528436 562.859774349528 539.028321436794 539.028321436794 542.251899608565 517.959935528436 0 0
"1151" 561.374480529475 535.170078497768 549.968842498831 574.154852780807 0 561.374480529475 561.374480529475 535.170078497768 523.446019629225 535.170078497768 0 523.446019629225 574.154852780807 549.968842498831 549.968842498831 547.632029911201 523.446019629225 0 0
"1152" 571.284282495533 571.284282495533 563.320285516923 563.320285516923 0 571.284282495533 571.284282495533 571.284282495533 562.859774349528 571.284282495533 0 517.959935528436 563.320285516923 539.028321436794 539.028321436794 562.859774349528 538.567810269399 0 0
"1153" 564.262957494754 564.262957494754 560.041647385469 560.041647385469 0 564.262957494754 564.262957494754 564.262957494754 560.041647385469 564.262957494754 0 545.349375289217 560.041647385469 560.041647385469 537.48264692272 560.041647385469 560.041647385469 0 0
"1154" 566.676944423032 566.676944423032 563.320285516923 563.320285516923 0 566.676944423032 566.676944423032 558.005087489401 563.320285516923 566.676944423032 0 542.712410775961 563.320285516923 563.320285516923 563.320285516923 563.320285516923 563.320285516923 0 0
"1155" 589.977310069634 589.977310069634 563.320285516923 563.320285516923 0 590.44675690478 590.44675690478 568.969564196854 563.320285516923 590.44675690478 0 563.320285516923 563.320285516923 563.320285516923 563.320285516923 563.320285516923 563.320285516923 0 0
"1156" 566.676944423032 566.676944423032 561.017729679945 561.017729679945 0 592.461265705696 592.461265705696 566.676944423032 560.557218512549 592.461265705696 0 560.557218512549 561.017729679945 561.017729679945 561.017729679945 560.557218512549 560.557218512549 0 0
"1157" 566.676944423032 566.676944423032 588.856943041417 588.856943041417 0 592.461265705696 592.461265705696 566.676944423032 564.262957494754 592.461265705696 0 564.262957494754 588.856943041417 588.856943041417 588.856943041417 564.262957494754 564.262957494754 0 0
"1158" 584.243309750845 584.243309750845 589.273276062224 589.273276062224 0 584.243309750845 609.966164257151 578.245155336819 562.456466217785 578.245155336819 0 562.456466217785 589.273276062224 589.273276062224 589.273276062224 562.456466217785 562.456466217785 0 0
"1159" 609.834522782527 609.834522782527 589.273276062224 589.273276062224 0 609.834522782527 613.128382087679 593.953415418398 589.273276062224 593.953415418398 0 562.456466217785 589.273276062224 589.273276062224 589.273276062224 589.273276062224 589.273276062224 0 0
"1160" 603.968009843125 603.968009843125 589.256646771568 589.256646771568 0 603.968009843125 603.968009843125 603.968009843125 589.256646771568 603.968009843125 0 587.861406092551 589.256646771568 589.256646771568 589.256646771568 589.256646771568 571.699868227269 0 0
"1161" 590.132178669097 590.132178669097 589.273276062224 589.273276062224 0 590.132178669097 590.132178669097 590.132178669097 589.273276062224 590.132178669097 0 589.273276062224 589.273276062224 589.273276062224 589.273276062224 589.273276062224 562.456466217785 0 0
"1162" 588.072760764448 588.072760764448 586.765386395187 586.765386395187 0 596.70734515312 588.072760764448 588.072760764448 586.765386395187 588.072760764448 586.765386395187 586.765386395187 586.765386395187 586.765386395187 586.765386395187 586.765386395187 586.765386395187 0 0
"1163" 594.918020048177 594.918020048177 586.765386395187 586.765386395187 0 607.389851581319 594.918020048177 582.912425207863 586.765386395187 594.918020048177 586.765386395187 586.765386395187 586.765386395187 586.765386395187 586.765386395187 586.765386395187 586.765386395187 0 0
"1164" 597.167856320516 597.167856320516 590.246636771301 590.246636771301 0 603.154501496661 603.154501496661 588.072760764448 590.246636771301 597.167856320516 590.246636771301 590.246636771301 590.246636771301 590.246636771301 590.246636771301 590.246636771301 590.246636771301 0 0
"1165" 591.188126505555 591.188126505555 590.246636771301 590.246636771301 0 619.978242287668 616.248348745046 591.188126505555 590.246636771301 591.188126505555 590.246636771301 590.246636771301 590.246636771301 590.246636771301 590.246636771301 590.246636771301 590.246636771301 0 0
"1166" 591.188126505556 591.188126505556 586.765386395187 586.765386395187 0 619.978242287668 595.384256741005 591.188126505556 586.765386395187 591.188126505556 586.765386395187 586.765386395187 586.765386395187 589.541878759833 589.541878759833 586.765386395187 586.765386395187 0 0
"1167" 596.70734515312 596.70734515312 590.246636771301 590.246636771301 0 603.154501496661 596.70734515312 588.072760764448 590.246636771301 588.072760764448 590.246636771301 590.246636771301 590.246636771301 617.993273542601 617.993273542601 590.246636771301 590.246636771301 0 0
"1168" 614.254708937292 614.254708937292 574.110133187943 581.12002492406 0 614.254708937292 614.254708937292 589.256646771568 574.110133187943 589.256646771568 574.110133187943 574.110133187943 581.12002492406 588.129916660176 588.129916660176 574.110133187943 574.110133187943 0 0
"1169" 603.624749884562 603.624749884562 595.685455810716 606.703781025284 0 603.624749884562 603.624749884562 603.624749884562 590.582231500812 603.624749884562 606.703781025284 590.582231500812 606.703781025284 606.703781025284 606.703781025284 595.685455810716 590.582231500812 0 0
"1170" 603.624749884562 603.624749884562 590.582231500812 615.054511714219 0 603.624749884562 603.624749884562 603.624749884562 590.582231500812 603.624749884562 0 590.582231500812 615.054511714219 615.054511714219 615.054511714219 590.582231500812 590.582231500812 0 0
"1171" 603.624749884562 603.624749884562 615.054511714219 615.054511714219 0 629.829151916269 603.624749884562 576.958596275204 590.582231500812 603.624749884562 0 590.582231500812 590.582231500812 615.054511714219 615.054511714219 626.072836928786 590.582231500812 0 0
"1172" 633.159370618476 619.255335722075 615.054511714219 615.054511714219 0 633.159370618476 633.159370618476 602.897647608662 590.582231500812 605.701822713818 0 590.582231500812 590.582231500812 615.054511714219 615.054511714219 626.072836928786 590.582231500812 0 0
"1173" 629.829151916269 603.16299830691 590.582231500812 601.600556715379 0 629.829151916269 629.829151916269 603.624749884562 590.582231500812 603.624749884562 0 590.582231500812 615.054511714219 615.054511714219 590.582231500812 595.685455810716 590.582231500812 0 0
"1174" 641.306058221872 631.038552321007 598.892648415872 617.694555521378 0 641.306058221872 641.306058221872 611.211644374508 598.892648415872 611.211644374508 0 598.892648415872 598.892648415872 598.892648415872 598.892648415872 599.815441402645 598.892648415872 0 0
"1175" 634.88749710044 634.88749710044 611.716728099757 629.009489451807 0 634.88749710044 634.88749710044 590.582231500812 611.716728099757 590.582231500812 0 611.716728099757 624.77452748804 611.716728099757 611.716728099757 624.77452748804 611.716728099757 0 0
"1176" 624.933160186387 624.933160186387 586.485870556062 610.984503190519 0 624.933160186387 624.933160186387 607.631197005576 586.485870556062 607.631197005576 0 586.485870556062 610.984503190519 586.485870556062 586.485870556062 610.984503190519 586.485870556062 0 0
"1177" 612.859468258274 636.462289744981 625.445391169636 625.445391169636 0 636.462289744981 612.859468258274 612.859468258274 625.445391169636 636.462289744981 0 625.445391169636 625.445391169636 625.445391169636 625.445391169636 625.445391169636 625.445391169636 0 0
"1178" 599.2 601.028571428571 585.061281122331 611.308101441455 0 601.028571428571 599.2 599.2 585.061281122331 601.028571428571 0 578.586294611886 611.308101441455 585.061281122331 611.308101441455 611.308101441455 578.586294611886 0 0
"1179" 606.378079668432 606.378079668432 607.498290663222 607.498290663222 0 607.759613170619 606.378079668432 582.546626755699 607.498290663222 582.546626755699 0 580.718681151713 607.498290663222 607.498290663222 607.498290663222 607.498290663222 580.718681151713 0 0
"1180" 607.103910266396 600.093472503505 605.938502464596 605.938502464596 0 631.289920548372 607.103910266396 592.265150334943 605.938502464596 592.265150334943 0 600.77458727799 605.938502464596 617.557311634457 605.938502464596 605.938502464596 600.77458727799 0 0
"1181" 603.16299830691 576.958596275204 600.77458727799 600.77458727799 0 603.16299830691 603.16299830691 576.958596275204 600.77458727799 576.958596275204 0 600.77458727799 600.77458727799 605.938502464596 600.77458727799 600.77458727799 600.77458727799 0 0
"1182" 610.675161215135 590.746639732733 592.265150334943 592.265150334943 0 610.675161215135 610.675161215135 590.28047548753 592.265150334943 590.28047548753 0 592.265150334943 592.265150334943 600.093472503505 592.265150334943 592.265150334943 592.265150334943 0 0
"1183" 613.938310931552 613.472146686349 593.053073276867 593.053073276867 0 613.938310931552 613.938310931552 592.14513246834 593.053073276867 592.14513246834 0 593.053073276867 593.053073276867 593.519309969694 593.519309969694 593.053073276867 593.053073276867 0 0
"1184" 620.653029110936 620.653029110936 590.246636771301 597.453555413197 0 620.653029110936 620.653029110936 593.863099921322 590.246636771301 593.863099921322 0 590.246636771301 597.453555413197 590.246636771301 590.246636771301 597.453555413197 590.246636771301 0 0
"1185" 601.772967994474 601.772967994474 597.453555413197 604.660474055093 0 604.536034998848 601.772967994474 591.296338936219 597.453555413197 591.296338936219 0 597.453555413197 604.660474055093 625.200192184497 625.200192184497 604.660474055093 597.453555413197 0 0
"1186" 604.536034998848 604.536034998848 625.40490513651 600.532161036556 0 619.157264563666 604.536034998848 604.536034998848 600.532161036556 604.536034998848 0 600.532161036556 600.532161036556 625.40490513651 600.532161036556 617.075428042572 600.532161036556 0 0
"1187" 634.781257284948 634.781257284948 628.181397501156 603.308653401203 0 656.111585981816 634.781257284948 634.781257284948 603.308653401203 634.781257284948 0 603.308653401203 603.308653401203 628.181397501156 603.308653401203 619.851920407218 603.308653401203 0 0
"1188" 629.951166576234 629.951166576234 660.153747597694 667.36066623959 0 657.274629873653 631.346407255251 629.951166576234 632.407110826393 629.951166576234 0 632.407110826393 667.36066623959 660.153747597694 660.153747597694 632.407110826393 632.407110826393 0 0
"1189" 644.951516084346 644.951516084346 641.146672806815 662.675569882569 0 644.951516084346 654.071109742958 644.951516084346 641.146672806815 644.951516084346 0 624.683398572415 662.675569882569 641.146672806815 641.146672806815 641.146672806815 641.146672806815 0 0
"1190" 652.396861160749 652.396861160749 641.146672806815 663.136081049965 0 652.396861160749 675.122368114366 652.396861160749 641.146672806815 652.396861160749 0 627.44646557679 663.136081049965 662.675569882569 662.675569882569 662.675569882569 641.146672806815 0 0
"1191" 647.99813054993 647.99813054993 643.280407202005 662.766846463572 0 675.455678454588 701.511138806667 647.99813054993 643.280407202005 675.455678454588 0 643.280407202005 662.766846463572 661.399377041707 661.399377041707 661.399377041707 643.280407202005 0 0
"1192" 675.455678454588 675.455678454588 663.328378061184 686.683358109694 0 701.511138806667 675.455678454588 675.455678454588 663.328378061184 701.511138806667 0 663.328378061184 686.683358109694 686.683358109694 686.683358109694 686.683358109694 663.328378061184 0 0
"1193" 665.495378504316 669.620349858681 663.514129443938 670.350957155879 0 677.755710029791 665.495378504316 665.495378504316 663.514129443938 677.755710029791 0 663.514129443938 670.350957155879 670.350957155879 670.350957155879 670.350957155879 663.514129443938 0 0
"1194" 685.444531864673 711.290322580645 680.867544539117 680.867544539117 0 685.444531864673 685.444531864673 685.444531864673 680.867544539117 685.444531864673 0 680.867544539117 680.867544539117 680.867544539117 680.867544539117 680.867544539117 680.867544539117 0 0
"1195" 695.474864716492 723.119755313308 710.026995757809 710.026995757809 0 695.474864716492 709.944318092698 695.474864716492 710.026995757809 692.18100541134 0 682.838411106826 710.026995757809 710.026995757809 710.026995757809 710.026995757809 710.026995757809 0 0
"1196" 703.514303291295 704.437096278068 718.711276332094 718.711276332094 0 703.514303291295 703.514303291295 703.514303291295 718.711276332094 685.635189172562 0 716.728624535316 718.711276332094 718.711276332094 718.711276332094 718.711276332094 718.711276332094 0 0
"1197" 705.848179705654 705.848179705654 703.548013883532 703.548013883532 0 705.848179705654 705.848179705654 705.848179705654 703.548013883532 697.13400464756 0 703.548013883532 703.548013883532 703.548013883532 703.548013883532 703.548013883532 703.548013883532 0 0
"1198" 691.659070191431 691.659070191431 701.234091785576 701.234091785576 0 691.659070191431 691.659070191431 691.659070191431 701.234091785576 691.659070191431 0 701.234091785576 701.234091785576 701.234091785576 701.234091785576 701.234091785576 701.234091785576 0 0
"1199" 704.453911696359 704.453911696359 701.234091785576 723.332047821056 0 722.92796281952 731.758326878389 704.453911696359 701.234091785576 704.453911696359 0 701.234091785576 723.332047821056 701.234091785576 701.234091785576 723.332047821056 701.234091785576 0 0
"1200" 746.41204611403 733.354246725747 717.431546471268 728.42267643656 0 737.589208689514 750.647008077797 733.354246725747 717.431546471268 733.354246725747 0 717.431546471268 728.42267643656 717.431546471268 717.431546471268 728.42267643656 717.431546471268 0 0
"1201" 746.19347892956 729.698554290987 728.42267643656 750.52063247204 0 739.733928022147 746.19347892956 739.733928022147 728.42267643656 729.698554290987 0 701.234091785576 728.42267643656 728.42267643656 728.42267643656 728.42267643656 728.42267643656 0 0
"1202" 738.227789376014 713.755509162607 717.980856882406 718.436645396536 0 713.755509162607 738.227789376014 713.755509162607 717.980856882406 713.755509162607 0 717.980856882406 717.980856882406 717.980856882406 717.980856882406 717.980856882406 717.980856882406 0 0
"1203" 734.477947445934 715.991008448957 724.322230828815 724.322230828815 0 741.45415084102 758.080768932641 717.851329354313 724.322230828815 739.593829935663 0 705.848179705654 724.322230828815 724.322230828815 724.322230828815 724.322230828815 724.322230828815 0 0
"1204" 751.681614349776 744.47469570788 708.035919871057 730.946350448998 0 751.681614349776 751.681614349776 744.47469570788 708.035919871057 744.47469570788 0 730.946350448998 730.946350448998 730.946350448998 730.946350448998 730.946350448998 708.035919871057 0 0
"1205" 755.205923183711 728.944932901434 745.567580013815 745.567580013815 0 728.944932901434 755.205923183711 728.944932901434 745.567580013815 728.944932901434 0 720.81510476629 745.567580013815 745.567580013815 745.567580013815 745.567580013815 730.946350448998 0 0
"1206" 786.635169762973 758.888532991672 750.633202855169 750.633202855169 0 786.635169762973 786.635169762973 786.635169762973 750.633202855169 758.888532991672 0 724.038682938061 750.633202855169 750.633202855169 750.633202855169 750.633202855169 733.709417453373 0 0
"1207" 770.360944007403 765.733456732993 769.290543165747 769.290543165747 0 773.137436372049 773.137436372049 757.519666820916 769.290543165747 752.892179546506 0 733.973113684047 769.290543165747 769.290543165747 742.365374154946 769.290543165747 765.094412930297 0 0
"1208" 780.451300944048 755.698825696523 773.302370275464 773.302370275464 0 789.546396500115 789.546396500115 780.451300944048 773.302370275464 755.698825696523 0 751.681614349776 773.302370275464 773.302370275464 766.095451633568 773.302370275464 766.095451633568 0 0
"1209" 789.546396500115 789.546396500115 801.049007046765 801.049007046765 0 789.546396500115 789.546396500115 764.79392125259 793.842088404869 747.870135850794 0 731.141896220372 793.842088404869 793.842088404869 786.635169762973 801.049007046765 766.095451633568 0 0
"1210" 847.110030585836 834.052231197553 820.640817274204 820.640817274204 0 847.110030585836 847.110030585836 842.875068622069 820.640817274204 829.817269233785 0 804.504295333178 820.640817274204 820.640817274204 815.532853494311 820.640817274204 796.145809147898 0 0
"1211" 842.163949553983 842.163949553983 839.099140933364 839.099140933364 0 842.163949553983 842.163949553983 811.827130113811 815.532853494311 798.100584435558 0 777.687485488739 833.991177153471 815.532853494311 804.504295333178 839.099140933364 815.532853494311 0 0
