"2016-05-30" "2016-06-15" "2016-06-17" "2016-06-24" "2016-08-18" "2016-09-03" "2017-05-17" "2017-06-02" "2017-06-04" "2017-07-04" "2017-07-06" "2017-07-13" "2017-07-29" "2017-09-08" "2017-09-15" "2018-05-29" "2018-06-07" "2018-07-23"
"968" 480.244169453788 475.29698229888 472.391114231165 482.054352355561 467.546243585434 553.334725110093 492.075147146309 477.219352937304 473.063490970426 0 472.069674697705 NA 465.443422888834 550.080092969129 547.28239462347 465.443422888834 467.838501415991 0
"969" 477.901999308668 475.309299437396 472.175552055134 480.760290324051 471.584089945405 562.711055853862 494.539934369069 475.309299437396 474.940491619382 0 483.745033083394 NA 463.331763902815 568.764628886549 562.503889788748 466.355753350465 465.249323051621 0
"970" 479.129042140371 476.5363422691 470.833461099797 479.553373222033 475.22557289365 562.597331641189 497.409497366451 476.5363422691 473.733574517364 0 0 NA 462.124846800798 575.712288631042 563.518759578136 465.081249321788 463.839645169624 0
"971" 481.405351010728 479.150495374467 472.82755947103 481.716361427149 477.43642747907 559.670839292395 503.151694272334 479.150495374467 477.814121871286 0 0 NA 466.543290039971 568.414539733079 559.388792352244 467.345853254638 463.679904234533 0
"972" 481.571413423842 481.470067899099 474.934440668079 483.753047926179 477.024745433013 552.303838884038 503.082821499121 481.537675500076 479.850808370316 0 474.623938225397 NA 470.73604054545 559.67601314844 558.096702056774 469.452734451687 463.700916123153 0
"973" 485.843000829446 485.843000829446 477.104691316152 485.518178194578 481.39767836336 534.380756370953 505.463084993256 486.510648832555 483.195744288008 0 480.220179912909 NA 476.235309750423 538.536929816291 536.349698803591 473.676007767536 467.619978498548 0
"974" 490.658937530762 490.557549389682 479.33059573284 489.427871759963 486.112226923596 516.654729705405 508.259707884722 493.379695390749 485.691882785141 0 483.075633348568 NA 480.614641995653 510.800010476334 510.326828876501 475.899935655699 471.999310743777 0
"975" 494.754626235469 494.112604677986 482.152781431258 492.79083555628 489.6672822119 506.892979651418 508.181247561075 497.002329856103 486.494600274212 0 484.801413843622 NA 484.307142445378 497.035517953215 495.725820233193 476.567458620295 475.691811193503 0
"976" 500.053683451636 497.392502460191 484.017206946758 496.227097069183 495.802727645482 506.271403687566 512.264084941802 500.282227638308 488.32524265722 0 485.871784519225 NA 489.330867270154 491.538708176643 486.323701847399 478.431884135795 479.64230638935 0
"977" 501.13458775045 496.792374729876 486.121722415874 499.944849415994 499.30797293832 511.66061901585 514.553213992552 499.682099907993 490.294584273016 0 486.406821212661 NA 492.913476758529 492.104139121374 482.581824180907 480.468812678251 479.660569478801 0
"978" 501.101587846721 494.604959186675 484.999666675288 501.712380846734 504.260688133708 518.023276520276 514.18047521389 497.494684364793 488.665742813296 0 486.406821212661 NA 496.835423828741 505.352627220512 489.907763362654 483.114431409196 478.571732160197 0
"979" 501.759965568855 494.857598218708 484.883339413015 501.528803580215 507.843364154536 525.342531071576 512.751499283944 497.679715795848 486.463546242593 0 488.763397810114 NA 497.48801104387 518.851103786378 495.399650401543 485.016723451106 478.759145866676 0
"980" 498.51535163662 491.612984286472 483.294777542438 499.39882194219 506.145155836273 529.838395513103 510.994062258299 493.83506146148 483.294777542438 0 489.500141862537 NA 495.729742024882 529.163738995984 498.515418374533 484.331743780236 475.96279085594 474.518365284131
"981" 492.790212615591 485.989233406524 480.008365933204 492.545427436164 502.093401894457 527.840410522806 507.289513881447 486.656875930926 481.047793054135 0 489.738009076755 NA 492.443330415647 535.570351683645 498.668629134022 483.200736528068 470.048234249879 470.413373675562
"982" 486.678338107126 480.417992314462 475.980401212292 486.261415717823 499.750917574875 527.011187801775 504.034536225455 483.207186562526 480.653320089366 0 489.617635950739 NA 489.894112339678 538.403771395264 492.376028523978 481.327434540978 464.575322807339 472.449098435437
"983" 479.300399149034 475.059212790332 471.598465723631 482.426959858763 495.845092282142 520.545445983112 498.844600660596 480.543332725857 480.442485726944 0 489.082004679842 NA 486.659650997579 534.396680745492 485.072441775824 474.927496685573 459.720606763662 469.504768761712
"984" 472.097230354674 469.537076025101 467.730001400901 476.877656234235 494.225938413698 518.656103910999 493.795728972555 478.248225003304 479.395128574065 0 0 NA 485.282883127262 530.781609282329 481.997941746406 469.074121629565 458.005981747256 466.682063492949
"985" 463.649796149098 463.244057458997 465.338106772935 471.089388715809 492.631871495233 517.400581469074 486.354387728951 473.704352468645 477.206025732812 0 0 NA 479.630057227661 527.182772126295 477.51965316209 462.474540645672 456.256017892186 462.937634934207
"986" 459.414274070508 459.414274070508 463.788149944315 467.520812583005 496.766956551596 517.925063482839 483.090228444527 469.874569080156 475.656068904192 0 0 NA 477.211289891903 525.411252041342 474.130605786766 454.595979950595 454.333197122106 462.769411284807
"987" 457.907594831726 457.907594831726 462.216322377894 464.741191876424 503.427635870856 519.396833465326 480.028441064094 468.367889841374 474.084241337771 0 0 NA 477.219226939533 524.643114785076 471.309185491048 449.836803194444 453.969162695845 460.81125228492
"988" 458.213532804111 458.213532804111 462.758080518967 465.282950017497 511.841184140587 527.336063944255 478.372254701235 469.484318051333 473.586572357913 0 0 NA 480.884611836186 527.868990899454 473.266763228996 446.647832042283 457.139065833744 459.711826328505
"989" 456.801244530492 456.801244530492 463.048763348249 465.269433536963 512.277218818702 537.485877577181 477.330101200827 467.496413398341 470.243763431053 0 0 NA 481.68214168815 535.62836104212 478.483663419532 442.864039482253 458.874695384656 455.509645921835
"990" 457.48127663235 457.48127663235 464.654488091076 464.722059520294 513.420981226306 548.410296041356 476.995945218947 466.283930534702 467.67838704764 0 0 NA 483.280816657682 544.901537163655 484.523368914745 449.205561924001 461.020805698494 453.788934648933
"991" 459.655601639308 460.660419447394 466.203943597184 466.203943597184 514.004439347304 554.033189490707 474.658726869413 466.236044307068 466.406735383897 0 0 NA 482.879805836754 555.746959170163 488.295322643366 455.390702842927 462.570261204601 452.987780764452
"992" 465.106931614901 467.286027387116 469.061104154738 469.061104154738 515.15349462575 554.775843390171 477.050816897354 471.112506215344 469.061104154738 0 0 NA 483.447109136011 559.226811352429 490.982664554164 463.747428193673 466.906111873601 461.760069388405
"993" 468.60898208011 471.861102345426 473.252391810032 473.852478104357 514.821518280114 555.796067372443 481.921818783075 475.687581173654 473.252391810032 0 0 NA 485.652423512611 563.41094430085 494.760240551433 473.802834420726 471.097152302248 0
"994" 471.193688025011 474.445808290327 478.501738910686 481.257724261263 516.696697102885 557.206674865248 488.214648616249 478.272287118555 478.501738910686 0 0 NA 487.911506318047 566.979445436996 499.328079818839 474.513932253571 475.205141079003 0
"995" 475.108964980963 478.361085246278 482.643227672172 487.149362733873 520.682526390586 560.787465626413 493.009299568261 480.777010489581 482.643227672172 0 0 NA 488.929368323954 571.392035820401 504.861992129119 476.559411836066 479.346629840489 0
"996" 481.596813946347 485.119261251886 487.580928735913 494.241232399402 528.547353717112 560.044066265796 496.472864771136 485.651344933626 487.580928735913 0 0 NA 491.881475720071 577.661738031225 516.709624585813 479.676880078567 484.28433090423 0
"997" 488.967788372875 492.659215913549 494.289411775753 503.03638203737 540.828663428293 562.612497064675 501.799855125909 492.219908638191 494.289411775753 0 0 NA 496.376325430451 584.064471610376 530.353751269674 486.385363118407 488.939939517571 0
"998" 496.792638612846 501.295230505667 502.220148361505 510.967118623121 552.456203303504 568.45680193094 510.435869718027 499.039941070075 502.220148361505 0 0 NA 501.814616466956 589.299464438 544.680009291336 494.316099704159 494.716260463852 0
"999" 503.330812759583 506.659126688276 511.244547380691 519.991517642308 562.615490898147 572.897528548862 516.601937772791 504.403837252684 509.190573816899 0 0 NA 508.683611129076 596.310160007962 558.980873998986 503.509453123486 499.801763677576 0
"1000" 510.979933448233 513.235222883824 520.991203840301 529.138087807593 569.465899398002 576.621884156806 526.087955980503 510.979933448233 517.787988945906 0 0 NA 516.613452249866 599.116956724237 570.138089762601 516.011435385204 509.548832150091 0
"1001" 521.919179750605 524.174469186197 529.826926369477 537.432907279666 570.986970370147 581.336255278998 537.120621165026 523.059621951552 528.576926531646 0 0 NA 525.449174779042 600.039472103177 577.392991399357 529.759411293682 519.322981568717 0
"1002" 533.393859626259 535.649149061851 540.33222845601 548.343711333354 571.638343113387 583.441171054499 547.691507772243 536.689046938406 540.291084265213 0 0 NA 535.954476865575 599.63788112123 585.691109548913 544.643902437006 529.828283655251 559.794329909145
"1003" 542.131149653052 544.116112048419 546.815977759316 556.949472796657 573.921575054824 582.76768549604 558.515204483008 545.426336965199 548.896022049167 0 0 NA 542.438226168881 597.997805040456 597.037404668215 556.916552573953 538.433221439205 553.193806218604
"1004" 548.066108617764 548.369486379631 550.63246035222 562.405587872277 568.661362147996 577.507729726026 565.962793688982 549.848691531545 554.799570113655 0 0 NA 546.322293105044 597.178067443379 603.711530064498 563.690415389749 546.389643930191 546.508578628653
"1005" 553.204260227553 551.353966450205 554.775047491544 570.377187457684 563.782217143326 570.685570597122 571.032505674767 554.649153762352 561.029941081197 0 0 NA 550.802827795658 596.280583279806 607.79106416253 569.920786357291 554.774430537204 544.693365736769
"1006" 556.307746009136 553.68873909284 554.900451619746 572.184073484045 557.114473006041 569.364434611476 577.506807936014 556.983926404987 563.209318773192 0 0 NA 553.083636280927 597.898395125877 608.293649148046 570.046190485493 558.838730470868 544.50986221666
"1007" 558.791353530523 555.099404153502 553.623279968755 573.061235120335 553.612318307972 569.021879525596 579.81765675154 558.394591465649 563.081388452802 0 0 NA 553.623279968755 599.028007693531 610.665078465761 568.769018834502 559.344658218127 545.373705662226
"1008" 560.89294735027 555.047323276907 554.451586200645 574.193131110985 553.974175711721 569.619362754013 579.33383181906 557.202068388108 561.956479628129 0 0 NA 554.451586200645 602.636223661503 616.022984070755 567.982329067242 558.220656376681 547.216706311538
"1009" 559.9361477302 554.090523656837 553.054492758517 572.793484750075 554.090523656837 568.68945743233 579.081034726923 554.090523656837 561.503629298462 0 0 NA 553.054492758517 604.809479660553 620.473588950417 566.041656402764 556.823562934553 548.000602742085
"1010" 560.159409838511 553.339515086254 554.602252442151 572.642198876887 553.339515086254 570.135086411148 579.745588656458 553.339515086254 561.984858511331 0 0 NA 554.602252442151 606.188448400789 617.670087165813 563.000225721191 556.52478108677 548.235156111089
"1011" 563.968568380241 558.913378759412 559.043018987275 575.131460853975 558.913378759412 573.747071195177 582.29286191218 558.913378759412 566.386559699223 0 0 NA 556.528861325948 604.074325048416 617.725460161169 566.386559699223 558.530637915045 556.283550443399
"1012" 571.46453022382 567.469199927805 563.274217737523 575.424725386826 567.469199927805 579.508414686212 586.564446892061 567.469199927805 567.480897376691 0 0 NA 560.555270450322 600.786290333087 614.852781817255 569.670324443475 560.747250133109 559.690715119855
"1013" 575.064215016475 571.299828333231 566.509550195463 578.723413571798 571.299828333231 581.699119123026 587.418056049954 571.299828333231 571.417343107825 0 0 NA 563.337445027062 597.744200679301 615.890103808261 573.971674685741 563.561421323647 563.669431865762
"1014" 580.793699202527 578.281078723461 570.842434438607 583.018291424136 578.04447021422 584.875788766698 588.317891101774 578.281078723461 575.750227350969 0 0 NA 570.145711714562 594.882294835061 609.409916727454 580.77994137324 568.327988346191 568.328268190997
"1015" 585.203784617011 584.187523803193 575.448003275155 585.385510209788 581.0402653903 587.167390247852 590.609492582928 585.203784617011 580.355796187517 0 0 NA 574.75128055111 594.103990861966 605.812296045803 585.385510209788 575.448003275155 573.355047182791
"1016" 593.881327475553 590.035190453218 580.994037206863 590.617410743908 582.016995291169 593.881327475553 595.912396618616 593.881327475553 581.901674891912 0 0 NA 578.80910780825 592.753740646725 600.92635539964 590.617410743908 579.505830532295 581.428489442609
"1017" 600.564643173884 591.953173388811 587.02021353019 595.572214434838 583.196377080044 600.564643173884 601.705565065263 600.564643173884 582.787660336703 0 0 NA 584.345461711515 590.576710911829 596.330183583091 595.572214434838 582.787660336703 0
"1018" 603.588834141844 593.542119392593 588.305745814082 598.243675582913 583.325857032364 603.588834141844 603.588834141844 603.588834141844 583.367767088347 0 0 NA 587.657841925919 587.283136394176 592.310973675523 598.243675582913 583.367767088347 0
"1019" 604.361669984425 594.314955235173 591.07418850249 601.473149675139 584.098692874945 604.992408970229 604.992408970229 604.361669984425 586.136209776754 0 0 NA 588.61159222111 588.009063404373 590.078163088084 599.669837157884 586.136209776754 0
"1020" 605.877125407 595.051365814966 591.302350220603 604.25309094413 585.071711963979 609.022502809381 609.022502809381 605.877125407 586.364371494867 0 0 NA 586.364371494867 590.050598337038 593.815976030427 601.266916780937 586.364371494867 0
"1021" 608.138970806343 595.814641257963 589.645574579524 604.625963395084 588.745637310628 613.246902417596 613.246902417596 608.138970806343 584.707595853788 0 0 NA 584.707595853788 589.723931882486 594.661910608221 603.452678789824 584.707595853788 0
"1022" 610.574655267742 600.755648865673 589.318417871686 601.617891736311 598.871591267233 614.952882363102 614.952882363102 610.574655267742 587.704452554964 0 0 NA 586.361470399257 595.298581442917 593.618134467712 601.752792203119 586.361470399257 607.491164953055
"1023" 609.215218765935 601.840427978676 587.641049194069 599.47723866738 601.840427978676 614.323150377188 614.323150377188 609.215218765935 588.27128635998 0 0 NA 586.704473844988 597.131103395924 592.657385222767 599.634622545322 586.704473844988 607.491164953055
"1024" 611.709835791092 605.046298516603 590.056731099143 601.695739277529 605.046298516603 616.817767402345 619.329619994951 610.301228258767 591.662970828452 0 0 NA 590.056731099143 603.036272777113 595.073067127841 601.853123155472 590.056731099143 608.286713130332
"1025" 618.191866084781 609.015996343661 594.486366887587 605.505823296544 609.015996343661 622.66905871023 626.195696573671 614.270926085825 596.092606616896 0 0 NA 594.486366887587 607.584849597999 600.686463664111 607.466519691742 594.486366887587 611.00427164476
"1026" 624.881230521124 615.389965734389 601.847899692231 610.354447903624 615.389965734389 626.843784729996 630.370422593438 619.865850633771 603.45413942154 0 0 NA 601.847899692231 612.432801405025 607.151425756698 613.498005944759 601.847899692231 615.651958326722
"1027" 631.702057285887 630.044968347343 617.06490513981 626.398382789199 625.722256700253 636.024768932977 639.047601387355 631.725871886674 618.441682050647 0 0 NA 620.846754115462 628.779433423691 621.547585250228 627.538955774801 617.06490513981 623.466975353262
"1028" 633.463755472803 633.491539173722 621.538156275227 632.427213532847 628.44837558545 638.506919061075 642.033556924517 633.491539173722 623.144396004537 0 0 NA 625.950313413487 633.874437456553 626.767949737381 632.427213532847 621.538156275227 628.408958918406
"1029" 640.897140912638 640.924924613557 633.678460631869 643.633451619831 635.881761025286 645.94030450091 649.466942364352 640.924924613557 633.717887846186 0 0 NA 638.723364015464 641.935116774157 637.019902018101 643.633451619831 633.678460631869 635.881761025286
"1030" 648.825877416086 650.262268649329 643.719116110565 656.156551756134 645.219105061058 656.391396586553 657.406181857388 650.262268649329 643.719116110565 0 0 NA 651.285891366084 649.42286012582 647.060557496798 656.156551756134 643.719116110565 645.219105061058
"1031" 656.626721616897 660.575445316771 656.150441760345 668.119822889454 655.5322817285 666.714596369559 669.236951951754 660.575445316771 656.150441760345 0 0 NA 665.605569091784 661.19534514394 657.135476554197 668.119822889454 656.150441760345 655.5322817285
"1032" 665.835719779643 673.40085196705 668.320876152011 678.409040992544 665.835719779643 675.923594532305 683.489887312771 673.40085196705 668.953913661105 0 0 NA 677.77600348345 676.521075869997 668.321938169397 677.77600348345 668.320876152011 668.357688378779
"1033" 675.920499736186 686.006826912729 678.339882826183 688.426500090536 678.441694725322 686.008374488848 696.09586225845 686.006826912729 681.494018656532 0 0 NA 685.272364260186 688.426887043909 678.972531924 684.639618014851 678.339882826183 683.484858313594
"1034" 685.95384299142 696.039009930913 688.704416651595 699.572423357726 688.475037980555 696.040557507032 708.648853638721 696.039009930913 693.642265874871 0 727.530932788133 NA 693.747386844774 698.685623021424 690.866726509275 691.620430427355 688.704416651595 696.039009930913
"1035" 698.529626251566 708.61479319106 698.844514130604 712.235070925791 696.006884042431 708.616340767179 723.746605498003 708.61479319106 703.78236335388 0 726.970737236812 NA 703.887775587542 708.825720500432 701.005954748002 702.393856679217 698.844514130604 706.092824591924
"1036" 713.615397991876 723.70056493137 708.299061226914 724.211489894024 708.571267435603 721.179756925294 736.310021656118 723.70056493137 713.869850841574 0 728.012738645308 NA 713.975263075237 718.913207988126 711.093442235696 714.37027564745 708.299061226914 718.657207985097
"1037" 726.217500584163 736.302667523657 716.202840180998 734.329116687511 721.17337002789 731.259503935386 743.867413084015 736.302667523657 724.300347134807 0 732.778554476575 NA 724.092889868724 728.710958036025 720.572703765955 724.487902440937 716.202840180998 731.259310577384
"1038" 736.315048814995 743.878247155353 724.345498204195 743.727089277534 731.270918258722 741.357052166217 748.921024116575 743.878247155353 733.698319724831 0 737.488742856588 NA 734.123899967842 735.586671800751 728.082324280058 734.518912540055 724.345498204195 738.834890209079
"1039" 746.448183105814 748.9689914679 733.855170445951 750.715663198036 738.882857560405 748.9689914679 754.011768429123 748.9689914679 740.686893645332 0 740.686893645332 NA 743.633572209598 740.686893645332 735.070898200559 744.661331027146 733.855170445951 743.925634521627
"1040" 756.224913795194 756.224913795194 740.414483025465 754.604075094947 746.454947581723 756.224913795194 758.746882394329 756.224913795194 745.462492831919 0 745.462492831919 NA 750.192884789111 745.462492831919 741.366309641346 752.714853778744 740.414483025465 748.976916180859
"1041" 763.760646488723 763.760646488723 745.439653007395 756.473948742486 756.513229126385 763.760646488723 763.760646488723 763.760646488723 750.487662813849 0 751.120603205234 NA 755.217957653332 750.487662813849 750.802572811402 756.473948742486 745.439653007395 756.513229126385
