"2016-06-17" "2016-07-12" "2016-08-29" "2017-06-04" "2017-06-13" "2017-07-06" "2017-09-08" "2018-07-03"
"123" 0 737.004202395868 790.383802379814 697.04929910175 0 0 777.93015854775 837.454732109061
"124" 0 783.218257255881 835.025095057798 696.49908835249 0 0 777.93015854775 841.730061325305
"125" 0 828.532807455872 877.522057167359 696.49908835249 0 0 777.93015854775 845.567307566584
"126" 785.785859209509 872.131714530838 917.438634111862 696.49908835249 0 0 799.189596494452 848.229315033511
"127" 798.892170459322 916.994722237449 955.447405333997 696.49908835249 0 0 0 852.103333795426
"128" 0 962.246191760085 990.890316323818 624.380969955649 0 0 0 861.546003795035
"129" 0 1003.84782542448 1027.60145482017 558.668101169326 0 0 0 868.853931092602
"130" 0 1037.23449452724 1058.49468585878 494.355840737464 0 0 0 871.729886306503
"131" 0 1063.871379828 1083.17825476249 489.761113929999 0 0 0 866.765351844935
"132" 0 1084.2239250496 1103.21651043999 483.465265763466 0 0 0 858.857729538153
"133" 0 1093.83125553268 1114.43278816798 475.090588164845 0 0 0 847.91910821289
"134" 0 1095.85264190554 1120.82173997159 463.857182477546 0 0 0 832.029658213184
"135" 0 1095.39461697224 1124.20354177581 465.481060253082 0 0 0 813.624925826947
"136" 0 1105.88677550309 1142.89914789924 490.830094819854 0 0 0 807.772201035828
"137" 0 1118.39227339525 1162.36028677676 515.473261827718 0 0 0 801.021165448485
"138" 0 1129.55465263179 1174.45424505211 534.81242328291 0 0 0 791.681200724853
"139" 0 1134.21665243811 1185.08726303834 555.131467905144 0 0 0 767.029004897793
"140" 0 1147.03615695474 1201.65508721876 583.80340192637 0 0 0 742.176563604566
"141" 0 1161.36347447739 1216.27390628803 612.523371470809 0 0 0 723.499598144127
"142" 0 1162.79181338244 1213.83925308751 599.076388691637 0 0 0 700.76977042488
"143" 0 1154.58137238792 1202.80488934455 574.316841828487 0 0 0 686.103617191642
"144" 0 1144.6316058471 1194.92677265271 0 0 0 0 664.30817545666
"145" 0 1139.61118754539 1186.86269156921 268.314665237227 0 0 0 658.219151439818
"146" 0 1124.16614731559 1168.14193737041 238.031201397495 0 0 0 645.488145360632
"147" 0 1099.85415032879 1142.5959322209 215.90547341651 0 0 0 611.296380325035
"148" 0 1072.32266820569 1112.4810328572 190.872777601007 0 0 0 562.334023179447
"149" 0 1048.43923139917 1087.43214030362 166.400971612326 0 0 0 508.531138653494
"150" 0 981.67163588076 1023.05687333365 0 0 0 480.708958638729 471.840711342632
"151" 0 902.424041174231 942.857619446735 0 0 0 441.843825853207 432.927234058704
"152" 349.959704281416 833.740041458974 873.321117621801 0 0 0 465.653961550831 385.325595093329
"153" 0 755.850317635632 795.785910469989 0 0 0 438.011815342588 352.089302922904
"154" 0 671.943177536836 713.942835547536 0 0 0 398.296194300996 317.693962790725
"155" 0 582.902880393523 626.787128737783 0 0 0 367.866195543585 273.263675238657
"156" 0 533.381857597406 576.120988702723 0 0 0 321.928250012954 215.510106135019
"157" 0 491.229047359712 537.157272165514 0 0 0 284.421199729883 155.157541029965
"158" 0 437.797005988342 482.692642266678 0 0 0 221.326146730402 108.172210362552
"159" 0 404.842865397827 442.776620914784 0 0 0 186.229695223478 64.8396577532961
"160" 0 402.539457215201 441.604350223384 0 0 0 196.556046935087 35.9522344914793
"161" 0 415.945549056275 455.819850565217 0 0 0 219.614687419678 17.7206221365789
"162" 0 436.12791541289 477.732075207612 0 0 0 248.841135340357 8.06142316627131
"163" 0 465.192251606614 507.35146871794 0 0 0 284.529734281775 3.76173545691806
"164" 0 496.694940857958 543.936868732989 0 0 0 321.594523758132 4.51408254830167
"165" 0 507.140135581217 564.501061892097 219.305093509898 0 0 362.414964360036 5.64260318537709
"166" 0 473.828957696819 530.775555113908 228.931456554247 0 0 366.630989810065 0
"167" 0 427.970989117877 480.072750859534 239.938552778927 0 0 353.199183115926 0
"168" 0 383.797697437356 433.081532572785 235.595714997268 0 0 336.950040020673 0
"169" 0 343.684693786998 392.91514398661 197.979138419568 0 0 324.502537076738 0
"170" 0 323.887440596043 373.66728530107 0 0 0 329.408567984924 0
"171" 0 343.866768407189 399.47595310166 0 0 0 336.433142658899 0
"172" 0 401.867664875961 465.904110088089 0 0 0 356.752402568828 0
"173" 0 473.591359138291 546.117534920171 0 0 0 388.115087654727 0
"174" 0 534.70889346327 611.541978858409 0 0 0 409.185110649775 0
"175" 0 580.220825058593 662.179906608791 0 0 0 412.065976870435 0
"176" 0 607.065635727378 692.870768362512 0 0 0 399.165922420995 0
"177" 0 610.078644894495 690.996225199909 0 0 0 386.947041596693 0
"178" 0 598.480434839063 671.123785854684 0 0 0 377.902758883857 0
"179" 0 589.180937969079 656.978485799817 0 0 0 364.855933254692 0
"180" 0 577.9305175044 634.194852570933 0 0 0 351.613760726788 0
"181" 0 581.826124437317 623.461312623244 0 0 0 351.93770940146 0
"182" 0 589.861959780294 622.423622916791 0 0 0 360.499549169789 0
"183" 0 612.726895440656 641.97310034158 0 0 0 361.058567865791 0
"184" 0 639.364244333158 673.388102399558 0 0 0 349.965478392053 0
"185" 0 659.93829361588 695.249939919223 0 0 0 333.262036968252 0
"186" 0 694.992000588634 739.96938484536 0 0 0 336.611856726146 0
"187" 0 718.966832182907 765.823110020372 0 0 0 336.611856726146 0
"188" 0 772.650303040335 823.657435632214 0 0 0 0 0
"189" 0 856.669390129765 909.172555357632 0 0 0 0 0
"190" 0 902.216763662345 951.478080923679 351.124441886063 0 0 742.015494220631 0
"191" 0 966.966783432058 1009.84609750859 345.782734368112 0 0 754.710700296367 0
"192" 0 1026.40513946727 1072.67309617113 346.945526933566 0 0 750.165293410098 0
"193" 0 1120.0839420044 1165.73340853605 352.190623347364 0 0 753.330566017618 0
"194" 0 1115.42024036673 1166.0101297851 358.721433168925 0 0 753.40951891126 0
"195" 0 1139.65789141156 1190.81995435739 369.327114454369 0 0 767.909450571538 0
"196" 0 1147.66294568122 1202.19261857515 384.37951292784 0 0 786.96796683834 0
"197" 0 1146.32400490864 1196.31194346823 388.8365078114 0 0 798.018366527134 0
"198" 0 1109.97533718187 1157.85995969401 368.873344325858 0 0 780.69747754224 0
"199" 0 1067.54641992994 1107.38068957698 352.396880490822 0 0 795.587381287066 0
"200" 0 1039.43864108919 1077.25990182687 328.083805416377 0 0 779.998596988011 0
"201" 0 996.336337145029 1024.84129347338 294.535462622865 0 0 740.339182179605 0
"202" 0 905.176879956344 928.003227251115 222.322353819468 0 0 680.433944498794 0
"203" 0 875.189311195743 897.37118251356 207.934781416606 0 0 659.845928430574 0
"204" 0 810.169650718218 835.102439742518 169.256297114771 0 0 625.76678905902 0
"205" 0 742.844248067291 767.513361419096 146.466263492988 0 0 573.974560617955 0
"206" 0 715.903225649094 736.75307598316 147.202625257334 0 0 536.477450426047 0
"207" 0 709.057250201429 726.928550487771 147.364476153117 0 0 536.477450426047 0
"208" 0 692.318458855574 710.190422834995 151.74753647855 0 0 492.498524565285 0
"209" 0 683.965296880933 702.184309737994 173.290671928484 0 0 351.73942523786 0
"210" 0 683.112492149878 701.538174799731 186.226054126461 0 0 359.611559407166 0
"211" 0 681.48032296452 697.59153212403 205.655268056486 0 0 367.432161586092 0
"212" 0 674.299884497657 689.493661919498 231.787786580394 0 0 374.226482739638 0
"213" 0 672.735261646731 685.75849943688 236.207347977366 0 0 381.295118888353 0
"214" 0 666.594374103204 679.617611893354 253.286369238279 0 0 381.295118888353 0
"215" 0 654.271919522361 663.64423424737 277.070510155707 0 0 396.0729657136 0
"216" 0 639.859526486875 645.954224310783 279.716942723984 0 0 402.97867836954 0
"217" 0 624.003724805394 625.799648951542 279.437782277457 0 0 409.021033492875 0
"218" 0 604.485905144055 606.79219110069 278.606826514675 0 0 416.63829963193 0
"219" 0 585.273783070468 593.792800365506 295.833730274032 0 0 0 0
"220" 0 567.14227981786 587.89022862543 304.310051612226 0 0 0 0
"221" 0 556.143225016874 590.728354773311 270.170474977764 0 0 0 0
"222" 0 562.267490208377 603.712328818189 226.416031141164 0 0 0 0
"223" 507.932493496328 576.456107185525 623.092442370814 196.324576706577 0 0 0 0
"224" 0 592.361126215249 645.327981006525 175.567752536735 0 0 0 0
"225" 91.1505107618767 610.949438379792 668.322086019181 147.800217516628 0 0 0 0
"226" 88.6326968764656 639.40114288577 691.976341733128 111.420848303588 0 0 0 0
"227" 87.6996799288584 668.303140971452 708.445209588635 80.9650300957055 0 0 0 0
"228" 94.313934982599 685.926583927096 719.208943690904 73.8711953278769 0 0 0 0
"229" 122.471320263222 699.432265361802 731.429697639624 0 0 0 686.103465717333 0
"230" 122.471320263222 717.611771760788 749.534824461774 0 0 0 708.182249236458 0
"231" 130.301522638559 738.714274023576 768.763737170774 0 0 0 718.157438181457 0
"232" 145.03040252106 754.762851498223 785.117090842116 0 0 0 719.296049426189 0
"233" 0 768.141686074177 804.974178413393 0 0 0 724.868826962145 0
"234" 0 780.484161962262 825.209384304257 0 0 0 734.581905698475 0
"235" 0 796.411290403165 841.873213716225 93.2015996643173 0 0 754.81744336484 0
"236" 0 814.669999176263 854.395502644552 88.7580781430995 0 0 772.152681403586 0
"237" 0 835.268633549109 871.902530005837 83.4538053947551 0 0 795.746968101384 0
"238" 0 864.534061527457 903.477681947812 76.8982478834739 0 0 829.44173077831 0
"239" 0 903.581224752049 944.398263989227 69.3603260973134 0 0 866.348171378077 0
"240" 0 948.051289649607 988.662207931962 63.8516594263226 0 0 905.216457062911 0
"241" 0 994.138514466701 1037.63889682744 62.4785542463303 0 0 948.905049731913 0
"242" 0 1053.81811398128 1102.02697736162 0 0 0 1008.26780146345 0
"243" 0 1082.6194397974 1168.26152135527 0 0 0 1067.59819447724 0
"244" 0 1113.57419350951 1221.90391318563 0 0 0 1111.82883551341 0
"245" 0 1191.55250569573 1248.79514318845 0 0 0 1143.73591496212 0
"246" 0 1230.44240787852 1307.74339630258 0 0 0 1165.90866803012 0
"247" 0 1288.24128553619 1355.66601954119 0 0 0 1171.43883247078 0
"248" 0 1340.82667673139 1374.36682010032 0 0 0 1154.63568886589 0
"249" 0 1340.82667673139 1385.44285527056 0 0 0 1130.77983439943 0
"250" 0 1340.82667673139 1407.69894629781 0 0 0 1115.64691047778 0
"251" 0 0 1407.69894629781 0 0 0 1114.61230229237 0
"252" 0 0 1426.26542762241 0 0 0 1117.28392660686 0
"253" 0 0 1453.9677370409 0 0 0 1121.07245355875 0
"254" 0 1387.99438503232 1436.99873458329 0 0 0 1126.53629085273 0
"255" 0 1395.70443661209 1431.89742001524 0 0 0 1122.14914099972 0
"256" 0 1402.37689251367 1428.66229687555 134.310996223914 0 0 1111.58059894384 0
"257" 0 1402.10914630261 1424.10289867454 156.842667922447 0 0 1085.02089094336 0
"258" 0 1395.87883969952 1415.47154337253 0 0 0 1046.46018351746 0
"259" 0 1389.21439058448 1406.47650294187 0 0 0 1001.98873280985 0
"260" 0 1381.40511217736 1398.66766281567 0 0 0 948.029150395426 0
"261" 0 1366.00282513657 1383.58037347522 0 0 0 924.395406789674 0
"262" 0 1343.46838244281 1368.57837282942 0 0 0 896.480381093658 0
"263" 0 1318.29072136727 1348.42175569451 0 0 0 0 0
"264" 651.648703927273 1307.7573429833 1307.30597817302 0 0 0 0 0
"265" 554.350282204806 1295.7236424768 1261.87583517453 0 0 0 0 0
"266" 528.168069109168 1230.14065343786 1218.61759340585 0 0 0 0 0
"267" 475.80364291789 1165.61835828063 1175.59438032211 0 0 0 0 0
"268" 288.752385614771 1099.63256986194 1128.37193164621 0 0 0 0 0
"269" 288.752385614771 1033.92778082175 1084.35710421549 370.368385253624 0 0 0 0
"270" 288.752385614771 1018.92378353087 1056.82193893561 397.791565094331 0 0 0 0
"271" 0 1004.55483275821 1031.14967295075 434.923677016117 0 0 0 0
"272" 0 977.943061850485 1009.09655812829 448.864634411243 0 0 0 0
"273" 0 955.611513883524 989.283297406466 463.885103375334 0 0 0 0
"274" 0 928.324627175316 962.624415893677 482.408918282374 0 0 0 0
"275" 0 898.36663167033 933.021561381354 516.730260712168 0 0 0 0
"276" 0 867.117678308221 901.852628893983 556.127059166775 0 0 0 0
"277" 0 835.703117411477 866.060073042 0 0 0 0 0
"278" 0 800.431587075964 824.973415539585 0 0 0 888.944685596789 0
"279" 0 759.991413509084 785.304073280123 0 0 0 858.891579677669 0
"280" 0 728.645034037137 753.251630127526 0 0 0 838.660113201755 0
"281" 0 703.139390034644 724.693237840873 0 0 0 667.309759481838 0
"282" 0 681.250752388932 702.059490717847 0 0 0 666.838287427095 0
"283" 0 663.109389966513 686.223856295087 0 0 0 666.127176382843 0
"284" 0 650.867679395863 672.852368478283 0 0 0 0 0
"285" 0 640.277130932895 658.031261777022 608.918082700853 0 0 0 0
"286" 0 626.74395180359 645.167712419876 596.245702661772 0 0 0 0
"287" 0 619.42034538434 638.471781697431 605.677795534814 0 0 0 0
"288" 0 606.258466509768 621.753006739413 595.418803017796 0 0 0 0
"289" 0 587.83768230883 603.450895626486 587.323778946416 0 0 0 0
"290" 0 577.002011281783 594.27328189674 579.30441570839 0 0 0 0
"291" 0 585.976406126616 609.379749151029 582.271527157052 0 0 0 0
"292" 0 578.179038783613 599.029520290124 574.171134249223 0 0 0 0
"293" 0 579.300377258038 600.319334908926 573.719269360008 0 0 0 0
"294" 583.201384838384 581.304950311725 610.503653637424 565.248817373192 0 0 0 0
"295" 583.201384838384 614.430789624831 634.493862071402 527.615868770392 0 0 0 0
"296" 583.201384838384 673.416292872022 681.81287193081 517.8859826108 0 0 0 0
"297" 583.201384838384 689.426632966742 689.063809528222 517.8859826108 0 0 0 0
"298" 0 700.583723543174 684.612634935772 446.617005601512 0 0 0 0
"299" 0 751.650275001348 719.027418121108 319.638044781057 0 0 0 0
"300" 0 748.418079415376 719.027418121108 353.793254323063 0 0 0 0
"301" 0 762.472924002757 723.148020495999 0 0 0 0 0
"302" 0 751.121078786896 712.727666184569 0 0 0 0 0
"303" 0 741.236096020923 702.806781720505 0 0 0 0 0
"304" 0 726.361528952501 704.052390335486 0 0 0 0 0
"305" 0 705.364595829385 696.329203495854 0 0 0 0 0
"306" 0 683.855317224291 712.767159447475 0 0 0 508.595022087664 0
"307" 0 678.852503549978 717.874083614116 0 0 0 513.068716577944 0
"308" 0 666.191137783312 715.156880665244 0 0 0 0 0
"309" 0 636.975273450861 710.185310543118 0 0 0 0 0
"310" 311.073607575134 614.443745881833 723.720508294267 0 0 0 0 0
"311" 322.189616754394 624.534039786951 734.941627944608 0 0 0 0 0
"312" 345.772655826431 628.609084968946 761.906341539023 0 0 0 0 0
"313" 376.564678206318 618.521056063961 795.523116713649 0 0 0 0 0
"314" 376.564678206318 591.153691526481 819.611287910731 0 0 0 0 0
"315" 354.50854230607 554.198344239745 860.560655315111 0 0 0 0 0
"316" 344.446320337135 521.103851756649 929.541876655446 0 0 0 0 0
"317" 0 464.793635801736 966.885413387579 0 0 0 0 0
"318" 0 447.30390615763 977.20371779422 0 0 0 0 0
"319" 0 433.345657187807 993.777477306008 0 0 0 0 0
"320" 0 413.407074524501 1020.69641947642 0 0 0 0 0
"321" 0 438.069533311646 1020.69641947642 0 0 0 0 0
"322" 0 474.911312298479 1030.61734573508 0 0 0 0 0
"323" 0 543.102307856399 1033.11366960422 0 0 0 0 0
"324" 0 568.767237691205 1027.67828367193 0 0 0 0 0
"325" 0 629.075023135318 1016.49269361853 0 0 0 0 0
"326" 0 657.154897017673 1011.29464360821 0 0 0 0 0
"327" 0 713.799227604296 1006.85533455694 0 0 0 0 0
"328" 0 732.688958232946 1007.214883378 0 0 0 0 0
"329" 0 754.929280645 996.792592809742 0 0 0 0 0
"330" 0 790.896915817261 973.926345675558 255.552596867634 0 0 0 0
"331" 560.844731448389 807.117440569066 952.115182420829 241.096614355518 0 0 0 0
"332" 573.763882537838 813.465392828255 919.498362768066 227.511308633287 0 0 0 0
"333" 0 816.0315512343 885.113787146053 219.428693121171 0 0 0 0
"334" 0 803.764607018542 838.144470204244 212.892848210963 0 0 0 0
"335" 0 812.076363382758 801.204510204731 216.468308409422 0 0 0 0
"336" 0 825.228193722764 778.485868501096 221.380766169599 0 0 0 0
"337" 0 842.40285594022 775.857246172056 228.210245792769 0 0 0 0
"338" 0 881.004596057664 803.366008519246 240.616623111749 0 0 0 0
"339" 0 929.985659880766 848.047341242442 253.452087770999 0 0 0 0
"340" 0 976.116182060165 904.249204317022 266.709878026431 0 0 0 0
"341" 0 1004.57495502365 958.151084300969 286.01906516885 0 0 0 0
"342" 0 1017.61635016262 995.370038573974 314.872175386408 0 0 0 0
"343" 0 1023.57661409214 1016.5683363372 348.177403309101 0 0 0 0
